,Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN
612,789-23-8625,WH3,ExpressAir,Fashion accessories,93.22,3,9.322,1/24/2019,11:45,Cash,83.898,4.6,613,Member,US,F,10/26/1977,68 Cornwall Rd,9260106636.0,68.0,Gina Catching
613,284-54-4231,WH2,ExpressAir,Sports and travel,80.93,1,8.093,1/19/2019,16:08,Credit card,72.837,2.6,614,Member,US,M,10/27/1975,25 Kirks Grove Ln,9260112357.0,25.0,Jahmaul Mclendon
614,443-59-0061,WH1,Regular Air,Food and beverages,67.45,10,3.3725,2/3/2019,11:25,Ewallet,60.705,4.0,615,Member,FR,M,10/27/1973,Rue de Saint Priest 118,3500100582.0,118.0,Scott Place
615,509-29-3912,WH1,Regular Air,Sports and travel,38.72,9,1.936,3/20/2019,12:24,Ewallet,34.848,2.6,616,Member,US,M,10/21/1996,20 Ennismore Cir,9260120404.0,20.0,Sherrill Staples
616,327-40-9673,WH3,Regular Air,Sports and travel,72.6,6,3.63,1/13/2019,19:51,Cash,65.34,4.6,617,Member,GB,F,10/31/1956,3 Worship Street,9250105887.0,3.0,Jane Patel
617,840-19-2096,WH2,Regular Air,Electronic accessories,87.91,5,4.3955,3/14/2019,18:10,Ewallet,79.119,2.6,618,Member,GB,F,10/29/1964,26 Fleets Lane,9250106543.0,26.0,Alley Bermejo
618,828-46-6863,WH1,Regular Air,Food and beverages,98.53,6,4.9265,1/23/2019,11:22,Credit card,88.677,4.0,619,Member,US,M,10/31/1957,439 Cliffview Dr,9260102164.0,439.0,Ruben Coons-Wallace
619,641-96-3695,WH2,Special Air  ,Fashion accessories,43.46,6,3.4768,2/7/2019,17:55,Ewallet,39.114,4.6,620,Member,DE,M,10/29/1966,Calwerstr. 1,3940109222.0,1.0,Hartmut Schedlbauer
620,420-97-3340,WH1,Special Air  ,Food and beverages,71.68,3,5.7344,3/28/2019,15:30,Credit card,64.512,3.7,621,Normal,AU,M,10/19/2004,42 Bridge Street,1600100961.0,42.0,Victor French
621,436-54-4512,WH1,Special Air  ,Food and beverages,91.61,1,7.3288,3/20/2019,19:44,Cash,82.449,4.4,622,Member,US,M,10/31/1959,169 Holly Pointe Dr,9260112144.0,169.0,Gary Mial-Dent
622,670-79-6321,WH3,ExpressAir,Home and lifestyle,94.59,7,9.459,1/17/2019,15:27,Credit card,85.131,4.0,623,Member,DE,M,10/20/2001,Arabellastr. 7,3940107049.0,7.0,Hans-Jacob Jann
623,852-62-7105,WH3,ExpressAir,Fashion accessories,83.25,10,8.325,1/12/2019,11:25,Credit card,74.925,4.7,624,Normal,DE,M,10/30/1961,Börsenstr. 1,3940102973.0,1.0,Harald Laufenberg
624,598-06-7312,WH3,ExpressAir,Fashion accessories,91.35,1,9.135,2/16/2019,15:42,Cash,82.215,3.4,625,Member,NL,F,10/25/1981,Verheeskade 10,6300100108.0,10.0,M.M.l. Klaver
625,135-13-8269,WH3,ExpressAir,Food and beverages,78.88,2,7.888,1/26/2019,16:04,Cash,70.992,4.0,626,Member,DE,F,10/31/1956,Biodat 1,3940100552.0,1.0,Katja Lakeit
626,816-57-2053,WH1,ExpressAir,Sports and travel,60.87,2,6.087,3/9/2019,12:37,Ewallet,54.783,3.9,627,Normal,ES,M,11/2/1948,Paseo de Recoletos 2,8300100752.0,2.0,José Antonio Herreros
627,628-90-8624,WH3,ExpressAir,Health and beauty,82.58,10,8.258,3/14/2019,14:41,Cash,74.322,4.1,628,Member,US,F,10/20/2002,84 Bashford Rd,9260123676.0,84.0,Victoria Martinez
628,856-66-2701,WH1,Regular Air,Home and lifestyle,53.3,3,2.665,1/25/2019,14:19,Ewallet,47.97,3.7,629,Member,US,F,10/31/1959,310 Ashburton Rd,9260127006.0,310.0,Courtney-Bianca Mandeville
629,308-39-1707,WH1,Special Air  ,Fashion accessories,12.09,1,0.9672,1/26/2019,18:19,Credit card,10.881,4.7,630,Normal,US,M,10/30/1963,1 Fairwinds Dr,9260118835.0,1.0,Ivie Mitchem
630,149-61-1929,WH1,Special Air  ,Sports and travel,64.19,10,5.1352,1/19/2019,14:08,Credit card,57.771,4.3,631,Normal,ES,F,10/22/1992,C. Miguel Yuste 4,8300100614.0,4.0,Carmen Cienfuegos-Jovellanos
631,655-07-2265,WH1,ExpressAir,Electronic accessories,78.31,3,7.831,3/5/2019,16:38,Ewallet,70.479,4.1,632,Normal,GB,M,11/1/1953,84 Theobalds Road,9250105573.0,84.0,Bliss O'Boyle
632,589-02-8023,WH1,Regular Air,Food and beverages,83.77,2,4.1885,1/15/2019,10:54,Credit card,75.393,3.9,633,Member,DE,M,10/29/1965,Reisingerstr. 9,3940100237.0,9.0,Arndt Pulter
633,420-04-7590,WH3,Regular Air,Home and lifestyle,99.7,3,4.985,3/18/2019,11:29,Ewallet,89.73,2.9,634,Normal,CH,M,10/23/1988,Ch du Pavillion 1,8550100042.0,1.0,Graham Karagiaouroglou
634,182-88-2763,WH3,Regular Air,Food and beverages,79.91,3,3.9955,3/20/2019,19:28,Credit card,71.919,3.9,635,Member,FR,M,10/29/1967,Tour Pascal B 1,3500101222.0,1.0,Julien Dufils
635,188-55-0967,WH3,ExpressAir,Health and beauty,66.47,10,6.647,1/15/2019,15:01,Credit card,59.823,4.3,636,Member,US,M,10/26/1976,39 Hopper St,9260129441.0,39.0,Thomas Bruce
636,610-46-4100,WH1,Regular Air,Health and beauty,28.95,7,1.4475,3/3/2019,20:31,Credit card,26.055,2.8,637,Normal,DE,F,11/1/1954,Carl Goedelerstr. 2,3940108985.0,2.0,Margitta Werdier
637,318-81-2368,WH2,Special Air  ,Electronic accessories,46.2,1,3.696,3/19/2019,12:16,Cash,41.58,3.4,638,Normal,GB,M,10/23/1991,9 Windmill Street,9250105866.0,9.0,Neil Powell
638,364-33-8584,WH3,Special Air  ,Food and beverages,17.63,5,1.4104,3/8/2019,15:27,Cash,15.867,2.7,639,Member,NL,M,10/28/1968,Zwartewaterale 12,6300101516.0,12.0,G.A.W. Smith
639,665-63-9737,WH3,Special Air  ,Fashion accessories,52.42,3,4.1936,2/27/2019,17:36,Ewallet,47.178,4.0,640,Normal,IT,F,11/2/1951,Via Nuova Provinciale 1,4800101460.0,1.0,Rosabel Benetti
640,695-09-5146,WH3,Special Air  ,Food and beverages,98.79,3,7.9032,2/23/2019,20:00,Ewallet,88.911,4.4,641,Member,US,F,10/21/1997,1755 Converse Dr,9260100649.0,1755.0,Shirley Simms
641,155-45-3814,WH2,Special Air  ,Electronic accessories,88.55,8,7.084,3/19/2019,15:29,Ewallet,79.695,3.9,642,Member,IT,F,10/25/1981,Via Tortona 19,4800102413.0,19.0,Marianne Della Mea
642,794-32-2436,WH3,Regular Air,Electronic accessories,55.67,2,2.7835,3/27/2019,15:08,Ewallet,50.103,2.8,643,Member,US,M,11/2/1948,606 Collington Dr,9260111903.0,606.0,William Baraldi
643,131-15-8856,WH2,Special Air  ,Food and beverages,72.52,8,5.8016,3/30/2019,19:26,Credit card,65.268,3.2,644,Member,US,F,10/30/1962,2143 Andersonwood Dr,9260127891.0,2143.0,Holly Feldman
644,273-84-2164,WH2,ExpressAir,Electronic accessories,12.05,5,1.205,2/16/2019,15:53,Ewallet,10.845,4.3,645,Member,US,M,11/2/1948,716 Jade Tree Ln,9260101804.0,716.0,Waino Shearin
645,706-36-6154,WH1,Special Air  ,Home and lifestyle,19.36,9,1.5488,1/18/2019,18:43,Ewallet,17.424,4.2,646,Member,US,M,10/24/1985,1948 Glenridge Dr,9260123112.0,1948.0,Thomas Regee
646,778-89-7974,WH2,ExpressAir,Health and beauty,70.21,6,7.021,3/30/2019,14:58,Cash,63.189,4.9,647,Normal,DE,M,10/30/1961,Dietrich-Bonhoefferstr. 3,3940100294.0,3.0,Peter Hefner
647,574-31-8277,WH3,ExpressAir,Fashion accessories,33.63,1,3.363,3/20/2019,19:55,Cash,30.267,3.7,648,Member,CH,M,10/31/1957,Bahnhofstr. 16,8550100113.0,16.0,Arno Buse
648,859-71-0933,WH2,Regular Air,Sports and travel,15.49,2,0.7745,1/16/2019,15:10,Cash,13.941,4.1,649,Member,FI,F,10/19/2005,Käsityöläiskatu 1,3400100506.0,1.0,Eeva-Liisa Ivonen
649,740-11-5257,WH2,ExpressAir,Electronic accessories,24.74,10,2.474,2/24/2019,16:44,Cash,22.266,4.2,650,Normal,US,F,10/31/1956,511 Farley Dr,9260125759.0,511.0,Doris Jones
650,369-82-2676,WH3,ExpressAir,Electronic accessories,75.66,5,7.566,1/15/2019,18:22,Ewallet,68.094,3.9,651,Normal,US,M,10/25/1980,249 Firefly Rd,9260100438.0,249.0,Jules Morton
651,563-47-4072,WH3,Special Air  ,Health and beauty,55.81,6,4.4648,1/22/2019,11:52,Cash,50.229,2.9,652,Normal,FR,F,11/2/1948,Av du General Leclerc 4,3500100525.0,4.0,Odile Leon
652,742-04-5161,WH1,ExpressAir,Home and lifestyle,72.78,10,7.278,2/3/2019,17:24,Cash,65.502,3.1,653,Member,US,F,11/1/1953,1500 Capistrane Dr,9260105056.0,1500.0,Lavon Petteway
653,149-15-7606,WH3,Special Air  ,Sports and travel,37.32,9,2.9856,3/6/2019,15:31,Ewallet,33.588,3.6,654,Member,DE,M,10/29/1965,Schulstr. 31,3940104899.0,31.0,Johannes Reinkemeier
654,133-77-3154,WH3,Special Air  ,Fashion accessories,60.18,4,4.8144,2/16/2019,18:04,Credit card,54.162,4.4,655,Member,ZA,M,11/2/1949,Gibraltar Street 6,8010100045.0,6.0,Samuel Soicher
655,169-52-4504,WH1,ExpressAir,Electronic accessories,15.69,3,1.569,3/14/2019,14:13,Credit card,14.121,3.1,656,Normal,KE,M,10/19/2005,,,,Barnes Watsierah
656,250-81-7186,WH2,Regular Air,Electronic accessories,99.69,1,4.9845,2/27/2019,10:23,Credit card,89.721,3.9,657,Normal,NL,M,11/1/1954,Jan Van Eycklaan 2,6300100545.0,2.0,P.J. Atwal
657,562-12-5430,WH1,Special Air  ,Fashion accessories,88.15,3,7.052,1/18/2019,10:11,Ewallet,79.335,4.3,658,Member,DE,F,10/26/1979,Marktplatz 1,3940108744.0,1.0,Petra Töpp
658,816-72-8853,WH1,Special Air  ,Sports and travel,27.93,5,2.2344,1/29/2019,15:48,Cash,25.137,4.9,659,Member,GB,F,11/2/1949,6 Church Views,9250105961.0,6.0,Audrey Hilbourne
659,491-38-3499,WH1,Special Air  ,Fashion accessories,55.45,1,4.436,2/26/2019,17:46,Credit card,49.905,3.6,660,Member,US,F,10/25/1983,1487 Dalton Dr,9260100845.0,1487.0,Ethel Hamlin
660,322-02-2271,WH3,ExpressAir,Sports and travel,42.97,3,4.297,2/3/2019,11:46,Cash,38.673,5.0,661,Normal,BE,M,11/1/1953,Nieuwe Stationsstr 31,1900107320.0,31.0,Maxim Lefevere
661,842-29-4695,WH2,ExpressAir,Sports and travel,17.14,7,1.714,1/16/2019,12:07,Credit card,15.426,4.1,662,Member,IT,F,11/2/1951,Via Del Collegio Romano 22,4800103725.0,22.0,Silvia Nicolini
662,725-67-2480,WH3,Special Air  ,Fashion accessories,58.75,6,4.7,3/24/2019,18:14,Credit card,52.875,2.8,663,Member,US,M,10/31/1959,1169 Chatham St,9260116357.0,1169.0,David Younes
663,641-51-2661,WH2,Special Air  ,Food and beverages,87.1,10,6.968,2/12/2019,14:45,Credit card,78.39,4.7,664,Member,IT,M,10/22/1992,Via Ariosto 12,4800101952.0,12.0,Simplicio Parvis
664,714-02-3114,WH2,Special Air  ,Sports and travel,98.8,2,7.904,2/21/2019,11:39,Cash,88.92,4.4,665,Normal,FR,F,10/22/1993,Rue Louis Petit 2,3500100277.0,2.0,Regine Caffin
665,518-17-2983,WH1,Regular Air,Fashion accessories,48.63,4,2.4315,2/4/2019,15:44,Ewallet,43.767,4.9,666,Normal,US,F,10/24/1987,131 Lancashire Dr,9260113685.0,131.0,Ann Lewis
666,779-42-2410,WH3,ExpressAir,Food and beverages,57.74,3,5.774,2/20/2019,13:06,Ewallet,51.966,3.1,667,Member,DE,M,10/30/1960,Vermillionring 1,3940108496.0,1.0,Klaus Schüttler
667,190-14-3147,WH3,ExpressAir,Health and beauty,17.97,4,1.797,2/23/2019,20:43,Ewallet,16.173,2.6,668,Normal,ES,M,10/27/1973,C. Consell de Cent 372,8300100114.0,372.0,Eduard Ibáñez
668,408-66-6712,WH2,ExpressAir,Health and beauty,47.71,6,4.771,2/16/2019,14:19,Ewallet,42.939,2.9,669,Member,US,F,11/1/1953,8581 Johnson St,9260112502.0,8581.0,Vidalia Burress
669,679-22-6530,WH3,ExpressAir,Sports and travel,40.62,2,4.062,1/17/2019,10:01,Credit card,36.558,3.3,670,Normal,GB,F,10/28/1968,2 Gee Street,9250103857.0,2.0,Vanessa Greenough
670,588-47-8641,WH1,ExpressAir,Fashion accessories,56.04,10,5.604,1/14/2019,19:30,Ewallet,50.436,4.8,671,Member,US,F,10/26/1977,292 Homestead Dr,9260126958.0,292.0,Mary Massey
671,642-61-4706,WH3,ExpressAir,Food and beverages,93.4,2,9.34,3/30/2019,16:34,Cash,84.06,4.7,672,Member,FR,F,10/21/1999,Avenue Aristide Briand 97,3500100060.0,97.0,Marie-Lise Sevestre
672,576-31-4774,WH3,Regular Air,Health and beauty,73.41,3,3.6705,3/2/2019,13:10,Ewallet,66.069,3.3,673,Normal,US,F,10/30/1963,84 Gemini Dr,9260101105.0,84.0,Erma Nicholeson
673,556-41-6224,WH2,ExpressAir,Health and beauty,33.64,8,3.364,2/15/2019,17:10,Credit card,30.276,4.2,674,Normal,IT,M,10/29/1964,Via Dante 21,4800104624.0,21.0,Luca Parravicini
674,811-03-8790,WH1,Special Air  ,Electronic accessories,45.48,10,3.6384,3/1/2019,10:22,Credit card,40.932,4.7,675,Normal,FR,M,11/1/1952,Rue J l Bertrand 1,3500101277.0,1.0,Michel Chauvin
675,242-11-3142,WH3,Special Air  ,Fashion accessories,83.77,2,6.7016,2/24/2019,19:57,Cash,75.393,2.6,676,Member,AU,F,10/28/1971,5 Worth Street,1600100227.0,5.0,Susanne Cullinan
676,752-23-3760,WH3,Special Air  ,Sports and travel,64.08,7,5.1264,2/19/2019,19:29,Credit card,57.672,2.9,677,Member,DE,F,10/29/1966,Pempelfurtstr. 1,3940108493.0,1.0,Petra Eichstätt
677,274-05-5470,WH1,ExpressAir,Food and beverages,73.47,4,7.347,2/23/2019,18:30,Cash,66.123,2.7,678,Member,SI,M,10/20/2002,Tr¾a¹ka 11,7890100319.0,11.0,Tone Hozjan
678,648-94-3045,WH2,Regular Air,Health and beauty,58.95,10,2.9475,2/7/2019,14:27,Ewallet,53.055,3.3,679,Normal,FR,F,11/1/1953,Pl Pey-Berland 18,3500100099.0,18.0,Cristiana Thibaud
679,130-67-4723,WH1,Special Air  ,Food and beverages,48.5,6,3.88,1/11/2019,13:57,Ewallet,43.65,3.4,680,Member,GB,M,11/2/1951,206 Regent Street,9250105143.0,206.0,Lynton Kirwan
680,528-87-5606,WH3,ExpressAir,Electronic accessories,39.48,1,3.948,2/12/2019,19:43,Cash,35.532,4.2,681,Member,US,F,10/24/1985,461 Hardee Rd,9260123121.0,461.0,Thomasine Arnold
681,320-85-2052,WH3,Regular Air,Sports and travel,34.81,1,1.7405,1/14/2019,10:11,Credit card,31.329,3.8,682,Normal,US,F,10/29/1967,21 Felbrigg Dr,9260129370.0,21.0,Yen-Chan Schelbe
682,370-96-0655,WH2,ExpressAir,Fashion accessories,49.32,6,4.932,1/9/2019,13:46,Ewallet,44.388,4.0,683,Normal,GB,M,10/23/1988,1 West Quay Road,9250106551.0,1.0,Kegan Parmar
683,105-10-6182,WH1,Regular Air,Fashion accessories,21.48,2,1.074,2/27/2019,12:22,Ewallet,19.332,2.7,684,Member,FR,F,10/26/1979,Rue Jean Jaures 10,3500101256.0,10.0,Pauline Le Berre
684,510-79-0415,WH3,Regular Air,Sports and travel,23.08,6,1.154,1/24/2019,19:20,Ewallet,20.772,4.7,685,Member,DE,F,10/19/2005,Trammelplatz 2,3940104638.0,2.0,Sabine Kallohn
685,241-96-5076,WH3,Special Air  ,Home and lifestyle,49.1,2,3.928,1/8/2019,12:58,Credit card,44.19,3.5,686,Member,DE,F,11/2/1948,Königsbrücker Straße 137,3940102088.0,137.0,Martina Schirmburg
686,767-97-4650,WH3,Regular Air,Sports and travel,64.83,2,3.2415,1/8/2019,11:59,Credit card,58.347,3.0,687,Member,FR,F,11/2/1950,Rue du Marclan 3,3500100605.0,3.0,Marie Agnes Page
687,648-83-1321,WH1,Regular Air,Home and lifestyle,63.56,10,3.178,1/16/2019,17:59,Cash,57.204,3.3,688,Member,FR,M,10/27/1975,Passage de l'Europe 2,3500101468.0,2.0,Nacer Lassalle
688,173-57-2300,WH2,Special Air  ,Sports and travel,72.88,2,5.8304,3/13/2019,12:51,Cash,65.592,4.7,689,Member,US,M,10/31/1956,1652 Appaloosa Run,9260107868.0,1652.0,Lee Neppel
689,305-03-2383,WH1,Special Air  ,Food and beverages,67.1,3,5.368,2/15/2019,10:36,Cash,60.39,4.7,690,Normal,ES,M,10/22/1995,C. Menéndez Pidal 1,8300100612.0,1.0,José Luis Montserrat
690,394-55-6384,WH2,Regular Air,Sports and travel,70.19,9,3.5095,1/25/2019,13:38,Cash,63.171,4.8,691,Member,DE,M,10/30/1962,Gutenbergstr. 1,3940105124.0,1.0,Werner Klausmann
691,266-20-6657,WH2,Special Air  ,Food and beverages,55.04,7,4.4032,3/12/2019,19:39,Ewallet,49.536,2.9,692,Member,GB,M,10/28/1971,611 Hitchin Road,9250105937.0,611.0,Sukhpal Kan
692,689-05-1884,WH1,Regular Air,Health and beauty,48.63,10,2.4315,3/4/2019,12:44,Cash,43.767,4.0,693,Member,US,F,10/29/1965,85 Bells Valley Dr,9260112582.0,85.0,Janet Beard
693,196-01-2849,WH2,Special Air  ,Fashion accessories,73.38,7,5.8704,2/10/2019,13:56,Cash,66.042,3.1,694,Member,IT,M,10/28/1970,Via Monte Di Pieta' 13,4800102247.0,13.0,Eugenio Lopez
694,372-62-5264,WH2,Regular Air,Food and beverages,52.6,9,2.63,1/16/2019,14:42,Cash,47.34,3.5,695,Normal,DE,F,10/24/1986,Gottlieb-Daimlerstr. 2,3940108992.0,2.0,Claudi Groß
695,800-09-8606,WH1,ExpressAir,Home and lifestyle,87.37,5,8.737,1/29/2019,19:45,Cash,78.633,3.7,696,Member,GB,M,10/28/1968,1 White Oak Square,9250107249.0,1.0,Hiroki Esterling
696,182-52-7000,WH1,Regular Air,Sports and travel,27.04,4,1.352,1/1/2019,20:26,Ewallet,24.336,2.8,697,Member,NL,F,10/26/1977,Cessnalaan 46,6300101217.0,46.0,J.J. Lokhorst
697,826-58-8051,WH3,Special Air  ,Home and lifestyle,62.19,4,4.9752,1/6/2019,19:46,Ewallet,55.971,4.6,698,Normal,DE,M,10/28/1970,Nippoldstr. 92,3940104303.0,92.0,Hans Wesner
698,868-06-0466,WH1,ExpressAir,Electronic accessories,69.58,9,6.958,2/19/2019,19:38,Credit card,62.622,3.8,699,Member,US,M,10/21/1997,120 Hodges Rd,9260119377.0,120.0,Norberto Cramblit
699,751-41-9720,WH2,Special Air  ,Home and lifestyle,97.5,10,7.8,1/12/2019,16:18,Ewallet,87.75,2.6,700,Normal,IT,M,10/26/1979,Via Borelli 39,4800103632.0,39.0,Efisio Garbarini
700,626-43-7888,WH2,Regular Air,Fashion accessories,60.41,8,3.0205,2/7/2019,12:23,Ewallet,54.369,4.1,701,Normal,US,M,10/25/1983,243 Bellow St,9260126353.0,243.0,Daniel Rover
701,176-64-7711,WH3,Special Air  ,Food and beverages,32.32,3,2.5856,3/27/2019,19:11,Credit card,29.088,3.3,702,Normal,IT,F,10/19/2004,Via Mazzini 39,4800103333.0,39.0,Brunetta Lowenthal
702,191-29-0321,WH3,ExpressAir,Fashion accessories,19.77,10,1.977,2/27/2019,18:57,Credit card,17.793,3.4,703,Member,US,M,10/24/1984,846 Dry Fork Ln,9260122209.0,846.0,Michael Stork
703,729-06-2010,WH3,Regular Air,Health and beauty,80.47,9,4.0235,1/6/2019,11:18,Cash,72.423,3.0,704,Member,HU,M,10/25/1982,Maros U. 11677,4450100005.0,11677.0,Bela Gabor
704,640-48-5028,WH3,Special Air  ,Home and lifestyle,88.39,9,7.0712,3/2/2019,12:40,Cash,79.551,3.2,705,Member,AU,M,11/2/1950,162 Bourke Street,1600101122.0,162.0,Lambert Midha
705,186-79-9562,WH3,Regular Air,Health and beauty,71.77,7,3.5885,3/29/2019,14:06,Cash,64.593,4.5,706,Normal,BE,M,10/29/1964,Industrieweg 175,1900107690.0,175.0,Roger Van Belleghem
706,834-45-5519,WH3,ExpressAir,Electronic accessories,43,4,4.3,1/31/2019,20:48,Ewallet,38.7,4.8,707,Normal,NL,F,10/20/2000,Soestdijkerweg 1,6300100632.0,1.0,J.M.V. Hollebrandse
707,162-65-8559,WH2,ExpressAir,Food and beverages,68.98,1,6.898,1/21/2019,20:13,Cash,62.082,3.7,708,Member,US,M,11/2/1949,828 Homestead Dr,9260104486.0,828.0,Ralph Maynard
708,760-27-5490,WH2,Special Air  ,Fashion accessories,15.62,8,1.2496,1/20/2019,20:37,Ewallet,14.058,3.4,709,Normal,US,F,10/19/2005,2076 Creedmoor Rd,9260121796.0,2076.0,Kimberly Wright
709,445-30-9252,WH1,Regular Air,Sports and travel,25.7,3,1.285,1/17/2019,17:59,Ewallet,23.13,4.6,710,Normal,BE,M,11/1/1952,Heuvelgem 11,1900109810.0,11.0,Anso de Baeremaeker
710,786-94-2700,WH1,Special Air  ,Food and beverages,80.62,6,6.4496,2/28/2019,20:18,Cash,72.558,4.1,711,Member,GB,F,10/30/1963,7 Abbott Avenue,9250102784.0,7.0,Margaret Aggett
711,728-88-7867,WH2,Special Air  ,Home and lifestyle,75.53,4,6.0424,3/19/2019,15:52,Ewallet,67.977,3.5,712,Member,US,F,11/1/1953,116 Cougar Ct,9260116709.0,116.0,Cathrine Knicley
712,183-21-3799,WH2,Regular Air,Electronic accessories,77.63,9,3.8815,2/19/2019,15:14,Ewallet,69.867,3.8,713,Normal,GB,M,10/22/1992,3 Birkdale Close,9250106569.0,3.0,Mike Mccallan
713,268-20-3585,WH2,Special Air  ,Health and beauty,13.85,9,1.108,2/4/2019,12:50,Ewallet,12.465,2.6,714,Normal,CH,F,10/26/1978,Dorfstr. 4,8550100074.0,4.0,Maria Harder
714,735-32-9839,WH2,ExpressAir,Fashion accessories,98.7,8,9.87,1/31/2019,10:36,Ewallet,88.83,4.4,715,Member,IT,F,10/21/1997,Via Pansini 1,4800102732.0,1.0,Bruna Ginelli
715,258-92-7466,WH1,Regular Air,Health and beauty,35.68,5,1.784,2/6/2019,18:33,Credit card,32.112,2.6,716,Normal,SI,F,10/22/1992,®eje 12,7890100385.0,12.0,Sne¾ana Videènik
716,857-16-3520,WH1,Special Air  ,Fashion accessories,71.46,7,5.7168,3/28/2019,16:06,Ewallet,64.314,3.6,717,Member,US,M,10/29/1965,573 Glade Cv,9260106313.0,573.0,Thomas Bush
717,482-17-1179,WH1,Special Air  ,Electronic accessories,11.94,3,0.9552,1/19/2019,12:47,Credit card,10.746,4.2,718,Member,US,F,10/29/1964,287 Cross Link Rd,9260128956.0,287.0,Gayla Krasner
718,788-21-5741,WH1,Regular Air,Fashion accessories,45.38,3,2.269,2/17/2019,13:34,Credit card,40.842,4.6,719,Normal,ES,M,10/28/1970,Ronda de Poniente 7,8300100977.0,7.0,Fernando Moret
719,821-14-9046,WH3,ExpressAir,Fashion accessories,17.48,6,1.748,1/18/2019,15:04,Credit card,15.732,3.3,720,Member,FR,F,10/27/1975,Bd de l'Amiral Bruix 24,3500100821.0,24.0,Brigitte Choisy
720,418-05-0656,WH3,ExpressAir,Fashion accessories,25.56,7,2.556,2/2/2019,20:42,Cash,23.004,3.4,721,Normal,CH,M,11/2/1950,Via Ginevra 1,8550100061.0,1.0,Massimo Balbo
721,678-79-0726,WH2,Special Air  ,Sports and travel,90.63,9,7.2504,1/18/2019,15:28,Cash,81.567,4.4,722,Member,SE,M,10/31/1957,Sankt Göransplan 1,8500100408.0,1.0,Carl-Axel Ahlström
722,776-68-1096,WH3,Special Air  ,Home and lifestyle,44.12,3,3.5296,3/18/2019,13:45,Credit card,39.708,4.3,723,Normal,ES,F,10/22/1993,C. Del Ter 9,8300100830.0,9.0,Eva Isabel Echeandía Barrera
723,592-46-1692,WH2,Regular Air,Food and beverages,36.77,7,1.8385,1/11/2019,20:10,Cash,33.093,3.5,724,Member,DE,F,10/22/1995,Paffenwaldring 1,3940109508.0,1.0,Hilda Nierop
724,434-35-9162,WH3,ExpressAir,Food and beverages,23.34,4,2.334,2/4/2019,18:53,Ewallet,21.006,4.7,725,Member,DE,M,10/26/1978,Nikolai-Fuchs-Straße 1,3940104603.0,1.0,Andreas Gilb
725,149-14-0304,WH2,Special Air  ,Health and beauty,28.5,8,2.28,2/6/2019,14:24,Cash,25.65,3.1,726,Member,US,M,10/20/2001,271 Aiken Pkwy,9260104904.0,271.0,Da Fogelin
726,442-44-6497,WH2,Regular Air,Home and lifestyle,55.57,3,2.7785,1/8/2019,11:42,Credit card,50.013,3.6,727,Member,DE,F,10/25/1982,Rochusstr. 2,3940101358.0,2.0,Rita Behnisch
727,174-64-0215,WH3,Regular Air,Sports and travel,69.74,10,3.487,3/5/2019,17:49,Credit card,62.766,4.8,728,Normal,US,M,10/25/1982,876 Durant Rd,9260102971.0,876.0,Wilson Sheffield
728,210-74-9613,WH2,Special Air  ,Fashion accessories,97.26,4,7.7808,3/16/2019,15:33,Ewallet,87.534,3.7,729,Normal,ES,F,10/21/1996,Av. De Los Olmos 1,8300101025.0,1.0,Agata Leal
729,299-29-0180,WH3,ExpressAir,Home and lifestyle,52.18,7,5.218,3/9/2019,10:54,Cash,46.962,3.2,730,Member,IT,F,10/23/1989,Via Virgilio Maroso S.N.C. 1,4800104130.0,1.0,Daniela Schiavone
730,247-11-2470,WH1,Regular Air,Fashion accessories,22.32,4,1.116,3/1/2019,16:23,Credit card,20.088,3.9,731,Member,US,M,10/24/1984,1681 Hawkshead Rd,9260115573.0,1681.0,Garth Vegter
731,635-28-5728,WH1,ExpressAir,Health and beauty,56,3,5.6,2/28/2019,19:33,Ewallet,50.4,3.5,732,Normal,US,M,10/31/1958,644 Eaglesfield Dr,9260112020.0,644.0,Juan Till
732,756-49-0168,WH1,ExpressAir,Fashion accessories,19.7,1,1.97,2/8/2019,11:39,Ewallet,17.73,2.8,733,Member,DE,F,10/20/2002,am Dornbusch 20,3940103765.0,20.0,Karin Errens
733,438-23-1242,WH3,Special Air  ,Electronic accessories,75.88,7,6.0704,1/24/2019,10:38,Ewallet,68.292,2.7,734,Normal,IN,M,10/28/1970,,,,Amit Koppikar
734,238-45-6950,WH3,Regular Air,Food and beverages,53.72,1,2.686,3/1/2019,20:03,Ewallet,48.348,3.1,735,Member,US,F,10/30/1960,1686 Cadbury Ct,9260129397.0,1686.0,Hwa Rohrbacher
735,607-65-2441,WH2,Special Air  ,Health and beauty,81.95,10,6.556,3/10/2019,12:39,Credit card,73.755,3.6,736,Member,US,M,10/20/2002,2379 Crab Orchard Dr,9260119138.0,2379.0,Thomas Jaharias
736,386-27-7606,WH2,Special Air  ,Home and lifestyle,81.2,7,6.496,3/23/2019,15:59,Credit card,73.08,2.9,737,Member,FR,F,10/19/2004,Avenue de Flandre 33,3500101560.0,33.0,Veronique Tardy
