Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type,Country,Gender,Birth_Date,Customer_Address, Street_ID, Street_Number,CustFN,age_when_order,month,total_income,total_cost,total_profit
471-41-2823,WH2,Special Air  ,Food and beverages,99.79,2,7.9832,2019-03-07,20:37,Ewallet,89.811,3.4,363,Normal,FR,M,1977-10-26,Rue Pierre Duhem 55,3500100005.0,55.0,Patrick Page,41.360711841204655,March,199.58,179.622,19.958
462-67-9126,WH1,Special Air  ,Home and lifestyle,73.22,6,5.8576,2019-01-21,17:44,Cash,65.898,3.1,364,Normal,US,F,2003-10-20,742 Blackwolf Run Ln,9260112198.0,742.0,Patricia Larino,15.255304585900069,January,439.32,395.388,43.932000000000016
272-27-9238,WH2,ExpressAir,Food and beverages,41.24,4,4.124,2019-02-19,16:23,Cash,37.116,3.0,365,Normal,US,F,1955-11-01,124 Arendell Ave,9260101591.0,124.0,Ella Nourie,63.30184804928131,February,164.96,148.464,16.49600000000001
834-25-9262,WH2,ExpressAir,Fashion accessories,81.68,4,8.168,2019-01-06,12:12,Cash,73.512,3.7,366,Normal,CH,F,1959-10-31,Viale H. Guisan 5,8550100026.0,5.0,Liora Hafner,59.18412046543463,January,326.72,294.048,32.672000000000025
122-61-9553,WH2,Special Air  ,Electronic accessories,51.32,9,4.1056,2019-03-14,19:33,Cash,46.188,3.5,367,Normal,FR,F,1973-10-27,Av du General de Gaulle 3,3500100492.0,3.0,Nicole Jacob,45.37713894592745,March,461.88,415.692,46.18799999999999
468-88-0009,WH1,Regular Air,Home and lifestyle,65.94,4,3.297,2019-03-24,10:29,Cash,59.346,2.8,368,Member,NL,M,1990-10-23,Ankersmidplein 1,6300101439.0,1.0,P.P. Traas,28.416153319644078,March,263.76,237.384,26.376000000000005
613-59-9758,WH2,Regular Air,Sports and travel,14.36,10,0.718,2019-01-27,14:28,Cash,12.924,4.5,369,Normal,US,M,1974-10-27,1350 Cove Creek Dr,9260105120.0,1350.0,Gregory Butwell,44.251882272416154,January,143.6,129.24,14.359999999999985
254-31-0042,WH1,Special Air  ,Electronic accessories,21.5,9,1.72,2019-03-06,12:46,Credit card,19.35,3.3,370,Member,TR,M,1954-11-01,Kar Plaza Kayisdagi Cad. No. 12,9050100007.0,12.0,Meral Sezgin,64.34223134839151,March,193.5,174.15,19.349999999999994
201-86-2184,WH3,ExpressAir,Electronic accessories,26.26,7,2.626,2019-02-02,19:40,Cash,23.634,3.4,371,Member,GB,M,2003-10-20,5 Princs Court,9250106229.0,5.0,David Hockin,15.288158795345653,February,183.82000000000002,165.438,18.382000000000033
261-12-8671,WH3,Special Air  ,Fashion accessories,60.96,2,4.8768,2019-01-25,19:39,Credit card,54.864,3.2,372,Normal,US,M,2000-10-20,5207 Alanda Ct,9260106706.0,5207.0,Raymond Conner,18.26420260095825,January,121.92,109.728,12.192000000000007
730-70-9830,WH2,Regular Air,Home and lifestyle,70.11,6,3.5055,2019-03-14,17:54,Ewallet,63.099,3.7,373,Normal,US,M,1976-10-26,792 Draymore Way,9260125045.0,792.0,Yamilkar Brinkley,42.379192334017795,March,420.65999999999997,378.594,42.065999999999974
382-25-8917,WH2,ExpressAir,Fashion accessories,42.08,6,4.208,2019-01-29,12:25,Cash,37.872,4.6,374,Normal,DE,F,1997-10-21,St. Huberterstr. 32,3940105427.0,32.0,Irene Bolsenkötter,21.27310061601643,January,252.48,227.232,25.24799999999999
422-29-8786,WH1,ExpressAir,Home and lifestyle,67.09,5,6.709,2019-01-03,16:47,Credit card,60.381,5.0,375,Normal,DE,F,1979-10-26,Niederkasseler Lohweg 67,3940102379.0,67.0,Maria-Jose Scharpf,39.1895961670089,January,335.45000000000005,301.905,33.54500000000007
667-23-5919,WH1,Special Air  ,Fashion accessories,96.7,5,7.736,2019-01-14,12:52,Ewallet,87.03,4.4,376,Member,IT,M,2002-10-20,Via Lorenteggio 58,4800102211.0,58.0,Giuseppe Roberto Callery,16.23545516769336,January,483.5,435.15,48.35000000000002
843-01-4703,WH3,Special Air  ,Home and lifestyle,35.38,9,2.8304,2019-01-05,19:50,Credit card,31.842,4.9,377,Member,NL,M,1980-10-25,Euclideslaan 36,6300101304.0,36.0,C.J. Heijne,38.195756331279945,January,318.42,286.578,31.84200000000004
743-88-1662,WH2,Regular Air,Sports and travel,95.49,7,4.7745,2019-02-22,18:17,Ewallet,85.941,4.1,378,Normal,DE,M,1961-10-30,Müllerstraße 1,3940100839.0,1.0,Thomas Köppen,57.31416837782341,February,668.43,601.587,66.84299999999996
595-86-2894,WH2,ExpressAir,Fashion accessories,96.98,4,9.698,2019-02-06,17:20,Ewallet,87.282,4.9,379,Member,GB,F,1975-10-27,31 Monument Hill,9250107615.0,31.0,Julie Page,43.279945242984255,February,387.92,349.128,38.79200000000003
182-69-8360,WH3,Regular Air,Electronic accessories,23.65,4,1.1825,2019-01-30,13:32,Credit card,21.285,4.7,380,Normal,US,M,1983-10-25,2602 Lake Wheeler Rd,9260117784.0,2602.0,Tommy Leatherman,35.266255989048595,January,94.6,85.14,9.459999999999994
289-15-7034,WH1,ExpressAir,Sports and travel,82.33,4,8.233,2019-01-11,10:37,Credit card,74.097,3.0,381,Member,FR,M,1982-10-25,Avenue Marcel Proust 6,3500100192.0,6.0,Scott Josse,36.2135523613963,January,329.32,296.388,32.932000000000016
462-78-5240,WH2,Regular Air,Electronic accessories,26.61,2,1.3305,2019-03-19,14:35,Cash,23.949,3.4,382,Normal,SA,M,1959-10-31,Central Avenue 46,7850100001.0,46.0,Behzad Akrout,59.38124572210815,March,53.22,47.898,5.321999999999996
868-52-7573,WH3,Special Air  ,Food and beverages,99.69,5,7.9752,2019-01-14,12:09,Cash,89.721,3.2,383,Normal,FR,M,1990-10-23,Place de la Pyramide 1,3500101207.0,1.0,Cyril Parize,28.227241615331966,January,498.45,448.605,49.84499999999997
153-58-4872,WH2,ExpressAir,Food and beverages,74.89,4,7.489,2019-03-01,15:32,Ewallet,67.401,2.9,384,Member,US,M,1949-11-02,428 Allsdale Dr,9260123434.0,428.0,Geri Morgan,69.32511978097193,March,299.56,269.604,29.956000000000017
662-72-2873,WH1,Special Air  ,Food and beverages,40.94,5,3.2752,2019-01-06,13:58,Ewallet,36.846,4.5,385,Normal,US,M,2004-10-19,8270 Clatter Ave,9260124775.0,8270.0,Paux Steck,14.21492128678987,January,204.7,184.23,20.47
525-88-7307,WH3,Regular Air,Sports and travel,75.82,1,3.791,2019-01-31,13:19,Cash,68.238,2.7,386,Member,ES,F,1952-11-01,Av. Blasco Ibáñez 5,8300100984.0,5.0,Carmen Bernal,66.24777549623545,January,75.82,68.238,7.581999999999994
689-16-9784,WH2,Regular Air,Food and beverages,46.77,6,2.3385,2019-03-11,13:37,Cash,42.093,3.4,387,Normal,CH,M,1954-11-01,Piazza Manzoni 2,8550100054.0,2.0,Stephano Özdemir,64.35592060232717,March,280.62,252.55800000000002,28.061999999999983
725-56-0833,WH1,Regular Air,Health and beauty,32.32,10,1.616,2019-02-20,16:49,Credit card,29.088,4.6,388,Normal,US,F,2004-10-19,4763 Draper Rd,9260121032.0,4763.0,Evelina Novgrod,14.338124572210814,February,323.2,290.88,32.31999999999999
394-41-0748,WH2,ExpressAir,Fashion accessories,54.07,9,5.407,2019-01-27,14:55,Ewallet,48.663,2.7,389,Member,US,M,1989-10-23,3563 Huntingwood Dr,9260103750.0,3563.0,Donald Brown,29.2621492128679,January,486.63,437.967,48.66300000000001
596-42-3999,WH3,ExpressAir,Food and beverages,18.22,7,1.822,2019-03-10,14:04,Credit card,16.398,4.2,390,Normal,US,F,1992-10-22,321 Horsetrail Way,9260121115.0,321.0,Kortne Dawson,26.379192334017795,March,127.53999999999999,114.786,12.75399999999999
541-89-9860,WH2,Regular Air,Fashion accessories,80.48,3,4.024,2019-02-15,12:31,Cash,72.432,3.2,391,Member,ES,M,1959-10-31,C. Alcuñeza 1,8300100954.0,1.0,Jesús García Merino,59.29363449691992,February,241.44,217.296,24.144000000000005
173-82-9529,WH3,Special Air  ,Fashion accessories,37.95,10,3.036,2019-01-26,14:51,Cash,34.155,4.8,392,Normal,DE,M,1955-11-01,Praunheimer Landstr. 11,3940103266.0,11.0,Harald Datene,63.23613963039014,January,379.5,341.55,37.94999999999999
563-36-9814,WH1,Special Air  ,Electronic accessories,76.82,1,6.1456,2019-02-13,18:27,Ewallet,69.138,3.3,393,Member,US,F,1968-10-28,1865 Clover Ridge Ct,9260117947.0,1865.0,Georgina Shafiei,50.2943189596167,February,76.82,69.138,7.681999999999988
308-47-4913,WH1,Special Air  ,Sports and travel,52.26,10,4.1808,2019-03-09,12:45,Credit card,47.034,4.2,394,Member,US,F,1964-10-29,103 Hillbrook Ct,9260122297.0,103.0,Livia Reynolds,54.35728952772074,March,522.6,470.34,52.26000000000005
885-17-6250,WH1,ExpressAir,Health and beauty,79.74,1,7.974,2019-03-06,10:36,Ewallet,71.766,4.8,395,Normal,GB,F,1992-10-22,12 Church Street,9250107355.0,12.0,Tamara Mcevoy,26.368240930869266,March,79.74,71.766,7.9739999999999895
726-27-2396,WH1,ExpressAir,Health and beauty,77.5,5,7.75,2019-01-24,20:36,Ewallet,69.75,4.9,396,Normal,IT,M,1987-10-24,Via Olmo 2,4800100642.0,2.0,Carlo Albertotti,31.252566735112936,January,387.5,348.75,38.75
316-01-3952,WH1,Special Air  ,Food and beverages,54.27,5,4.3416,2019-03-13,14:16,Ewallet,48.843,3.9,397,Normal,ES,M,1983-10-25,Av. De la Borbolla 3,8300100931.0,3.0,Xavier Mateo Oyagüe,35.38124572210815,March,271.35,244.21500000000003,27.13499999999999
760-54-1821,WH3,Special Air  ,Home and lifestyle,13.59,9,1.0872,2019-03-15,10:26,Cash,12.231,3.0,398,Normal,IT,F,1983-10-25,Corso d'Italia 32,4800103460.0,32.0,Maria Concetta Rosa',35.38672142368241,March,122.31,110.079,12.231000000000009
793-10-3222,WH3,Special Air  ,Health and beauty,41.06,6,3.2848,2019-03-05,13:30,Credit card,36.954,4.6,399,Member,IT,M,1988-10-23,Via Nazionale Delle Puglie 1,4800103299.0,1.0,Luigi Locato,30.362765229295004,March,246.36,221.724,24.636000000000024
346-12-3257,WH3,ExpressAir,Electronic accessories,19.24,9,1.924,2019-03-04,16:28,Cash,17.316,3.5,400,Member,US,M,1955-11-01,3552 Hammerfest Rd,9260122368.0,3552.0,Okezie Vanfossen,63.337440109514034,March,173.16,155.844,17.316000000000003
110-05-6330,WH2,Regular Air,Food and beverages,39.43,6,1.9715,2019-03-25,20:18,Credit card,35.487,4.8,401,Normal,FR,M,1959-10-31,Bld Descartes 3,3500100519.0,3.0,Bruno Chauprade,59.397672826830934,March,236.57999999999998,212.92200000000003,23.65799999999996
651-61-0874,WH2,Special Air  ,Home and lifestyle,46.22,4,3.6976,2019-03-12,20:04,Credit card,41.598,4.8,402,Normal,FR,M,1983-10-25,Is Building - Bat Genie 2,3500100524.0,2.0,Gabriel Bouvet,35.37850787132101,March,184.88,166.392,18.488
236-86-3015,WH2,ExpressAir,Home and lifestyle,13.98,1,1.398,2019-02-04,13:38,Ewallet,12.582,3.0,403,Member,DE,M,1989-10-23,Kleiner Kornweg 17,3940105415.0,17.0,Wilhelm Claaßen,29.284052019164957,February,13.98,12.582,1.3979999999999997
831-64-0259,WH3,Special Air  ,Fashion accessories,39.75,5,3.18,2019-02-22,10:43,Ewallet,35.775,4.5,404,Normal,DE,M,1980-10-25,Edmund-Rumpler-Straße 7,3940107137.0,7.0,Godehard Eimannsberger,38.327173169062284,February,198.75,178.875,19.875
587-03-7455,WH2,ExpressAir,Fashion accessories,97.79,7,9.779,2019-02-16,17:30,Ewallet,88.011,4.8,405,Member,IT,F,1958-10-31,Piazza San Giusto 10,4800101647.0,10.0,Elena Fanti,60.29568788501027,February,684.5300000000001,616.077,68.45300000000009
882-40-4577,WH1,Regular Air,Sports and travel,67.26,4,3.363,2019-01-19,15:28,Credit card,60.534,3.8,406,Member,GB,M,1967-10-29,12 St Peter Street,9250100322.0,12.0,Derek Stillabower,51.22518822724162,January,269.04,242.136,26.904000000000025
732-67-5346,WH1,Regular Air,Food and beverages,13.79,5,0.6895,2019-01-11,19:07,Credit card,12.411,4.6,407,Normal,US,F,2004-10-19,2 Daytona Dr,9260106304.0,2.0,Cheryl Mcarthur,14.22861054072553,January,68.94999999999999,62.055,6.894999999999989
725-32-9708,WH3,ExpressAir,Fashion accessories,68.71,4,6.871,2019-01-04,19:01,Cash,61.839,3.1,408,Member,FR,M,1966-10-29,Rue des Lilas d'Espagne 1,3500100257.0,1.0,Daniel Chaptal,52.18343600273785,January,274.84,247.356,27.48399999999998
256-08-8343,WH1,Regular Air,Home and lifestyle,56.53,4,2.8265,2019-03-04,19:48,Ewallet,50.877,3.4,409,Normal,ES,M,1992-10-22,C. Gaviotas 1,8300100846.0,1.0,Josep María Gimeno,26.362765229295004,March,226.12,203.508,22.611999999999995
372-26-1506,WH2,ExpressAir,Fashion accessories,23.82,5,2.382,2019-01-28,19:24,Ewallet,21.438,3.3,410,Normal,ES,F,2000-10-20,Av. De Algorta 1,8300100312.0,1.0,María Luz Power Meier-Mehrckens,18.272416153319643,January,119.1,107.19,11.909999999999997
244-08-0162,WH3,Special Air  ,Health and beauty,34.21,10,2.7368,2019-01-02,13:00,Cash,30.789,4.8,411,Normal,FR,F,1971-10-28,Place Jussieu 3,3500100882.0,3.0,Diane Chevret,47.181382614647504,January,342.1,307.89,34.210000000000036
569-71-4390,WH3,Regular Air,Sports and travel,21.87,2,1.0935,2019-01-25,14:29,Ewallet,19.683,2.8,412,Normal,FR,F,1949-11-02,Rue de Germont 2,3500101314.0,2.0,Michele Robain,69.22929500342231,January,43.74,39.366,4.374000000000002
132-23-6451,WH1,Regular Air,Health and beauty,20.97,5,1.0485,2019-01-04,13:21,Cash,18.873,3.1,413,Member,US,M,2000-10-20,384 Clatter Ave,9260102942.0,384.0,Richard Mckernan,18.206707734428473,January,104.85,94.36500000000001,10.484999999999985
696-90-2548,WH1,Special Air  ,Sports and travel,25.84,3,2.0672,2019-03-10,18:55,Ewallet,23.256,4.6,414,Normal,US,M,1974-10-27,110 Lake Lynn Dr,9260108338.0,110.0,John Levay,44.3668720054757,March,77.52,69.768,7.751999999999995
472-15-9636,WH1,Special Air  ,Home and lifestyle,50.93,8,4.0744,2019-03-22,19:36,Ewallet,45.837,2.6,415,Normal,US,M,1970-10-28,1633 Lake Boone Trl,9260124092.0,1633.0,Jimmy Vergolias,48.39698836413415,March,407.44,366.696,40.74399999999997
268-03-6164,WH3,Regular Air,Health and beauty,96.11,1,4.8055,2019-01-25,16:28,Ewallet,86.499,2.6,416,Normal,US,F,1991-10-23,1368 Creek Ridge Ln,9260101968.0,1368.0,Jonneeka Opaluch,27.2580424366872,January,96.11,86.499,9.611000000000004
750-57-9686,WH2,ExpressAir,Home and lifestyle,45.38,4,4.538,2019-01-08,13:48,Credit card,40.842,3.8,417,Normal,AU,M,1997-10-21,3 Mews Road,1600100022.0,3.0,Ronald Parnell,21.215605749486652,January,181.52,163.368,18.152000000000015
186-09-3669,WH2,Regular Air,Health and beauty,81.51,1,4.0755,2019-01-22,10:57,Ewallet,73.359,4.5,418,Member,GB,M,1971-10-28,2 St Michaels Place,9250100715.0,2.0,Nick Ditchburn,47.23613963039014,January,81.51,73.359,8.15100000000001
848-07-1692,WH3,ExpressAir,Health and beauty,57.22,2,5.722,2019-01-12,17:13,Ewallet,51.498,3.0,419,Normal,US,F,1976-10-26,1690 Butler Blvd,9260101470.0,1690.0,Mary Lee,42.21218343600274,January,114.44,102.996,11.444000000000003
745-71-3520,WH1,Regular Air,Electronic accessories,25.22,7,1.261,2019-02-04,10:23,Cash,22.698,3.5,420,Member,DE,F,1959-10-31,Henningsdorferstr. 109,3940100698.0,109.0,Alexandra Preikschas,59.26351813826147,February,176.54,158.886,17.653999999999996
266-76-6436,WH2,Regular Air,Food and beverages,38.6,3,1.93,2019-03-28,13:57,Ewallet,34.74,3.8,421,Member,US,F,2001-10-20,3568 Community Dr,9260121611.0,3568.0,Lady Berendser,17.43463381245722,March,115.80000000000001,104.22,11.580000000000013
740-22-2500,WH2,ExpressAir,Electronic accessories,84.05,3,8.405,2019-01-23,13:29,Cash,75.645,3.5,422,Normal,AU,M,1978-10-26,18 Royal Street,1600103220.0,18.0,Pin Mostafa,40.24366872005476,January,252.14999999999998,226.935,25.214999999999975
271-88-8734,WH2,ExpressAir,Fashion accessories,97.21,10,9.721,2019-02-08,13:00,Credit card,87.489,3.1,423,Member,US,M,1980-10-25,451 Bud Lipscomb Rd,9260105746.0,451.0,Gerry Lupien,38.288843258042434,February,972.0999999999999,874.8900000000001,97.20999999999981
301-81-8610,WH3,Special Air  ,Fashion accessories,25.42,8,2.0336,2019-03-19,19:42,Credit card,22.878,3.0,424,Member,GB,F,1963-10-30,128 Sipson Road,9250107579.0,128.0,Helga Boxall,55.383983572895275,March,203.36,183.024,20.336000000000013
489-64-4354,WH2,ExpressAir,Fashion accessories,16.28,1,1.628,2019-03-09,15:36,Cash,14.652,4.3,425,Normal,FR,F,1975-10-27,Rue Gallieni 1,3500100116.0,1.0,Josianne Rozeron,43.36481861738535,March,16.28,14.652,1.628000000000002
198-84-7132,WH3,ExpressAir,Fashion accessories,40.61,9,4.061,2019-01-02,13:40,Cash,36.549,3.3,426,Member,US,M,1959-10-31,650 Crestwood Dr,9260122780.0,650.0,John Mccoon,59.17316906228611,January,365.49,328.941,36.549000000000035
269-10-8440,WH1,Regular Air,Health and beauty,53.17,7,2.6585,2019-01-21,18:01,Cash,47.853,4.7,427,Member,IT,F,1950-11-02,Via Carlo Spinola 8,4800103664.0,8.0,Silvia Verbena,68.21902806297057,January,372.19,334.971,37.218999999999994
650-98-6268,WH3,ExpressAir,Food and beverages,20.87,3,2.087,2019-03-20,13:53,Credit card,18.783,4.5,428,Member,US,M,1964-10-29,986 Bedford Ave,9260101655.0,986.0,Michael Lehning,54.38740588637919,March,62.61,56.349000000000004,6.260999999999996
741-73-3559,WH3,ExpressAir,Sports and travel,67.27,5,6.727,2019-02-27,17:27,Cash,60.543,2.9,429,Normal,FR,F,1974-10-27,Qu du Point du Jour 1,3500100114.0,1.0,Claire Blanchard,44.336755646817245,February,336.34999999999997,302.715,33.63499999999999
325-77-6186,WH1,Regular Air,Home and lifestyle,90.65,10,4.5325,2019-03-08,10:53,Ewallet,81.585,4.1,430,Member,DE,F,1948-11-02,Berliner Ring 57,3940100467.0,57.0,Sladjana Wrobel,70.34360027378509,March,906.5,815.8499999999999,90.65000000000009
286-75-7818,WH3,Special Air  ,Fashion accessories,69.08,2,5.5264,2019-01-31,19:48,Credit card,62.172,3.5,431,Normal,FR,M,2003-10-20,Av du General Leclerc 2,3500100221.0,2.0,Nels Vomerti,15.28268309377139,January,138.16,124.344,13.816000000000003
574-57-9721,WH2,Special Air  ,Food and beverages,43.27,2,3.4616,2019-03-08,16:53,Ewallet,38.943,3.4,432,Normal,CH,M,1988-10-23,Grenzacherstr. 25,8550100011.0,25.0,Mauro de Marchi,30.3709787816564,March,86.54,77.886,8.65400000000001
459-50-7686,WH1,ExpressAir,Electronic accessories,23.46,6,2.346,2019-01-13,19:14,Ewallet,21.114,3.3,433,Normal,US,F,1982-10-25,130 Fincastle Dr,9260104782.0,130.0,Charldine Robas,36.219028062970565,January,140.76,126.684,14.075999999999993
616-87-0016,WH3,ExpressAir,Fashion accessories,95.54,7,9.554,2019-03-09,14:36,Credit card,85.986,3.2,434,Normal,ES,M,2002-10-20,C. Príncipe de Vergara 27,8300100648.0,27.0,Valentín Álvarez Sanz,16.383299110198493,March,668.7800000000001,601.902,66.87800000000004
837-55-7229,WH3,Regular Air,Fashion accessories,47.44,1,2.372,2019-02-22,18:19,Credit card,42.696,4.0,435,Normal,US,M,1977-10-26,55 Lake Front Dr,9260110251.0,55.0,David Kazunas,41.32511978097194,February,47.44,42.696,4.744
751-69-0068,WH2,Special Air  ,Sports and travel,99.24,9,7.9392,2019-03-19,19:09,Ewallet,89.316,3.6,436,Normal,US,M,1952-11-01,892 Alder Ridge Ln,9260115695.0,892.0,Robert Mathews,66.37645448323066,March,893.16,803.844,89.31599999999992
257-73-1380,WH2,Special Air  ,Sports and travel,82.93,4,6.6344,2019-01-20,16:51,Ewallet,74.637,4.6,437,Member,US,F,1996-10-21,43 Emerson Dr,9260116309.0,43.0,Helen Eddins,22.247775496235455,January,331.72,298.548,33.172000000000025
345-08-4992,WH1,Regular Air,Home and lifestyle,33.99,6,1.6995,2019-03-08,15:37,Credit card,30.591,2.6,438,Normal,US,M,2003-10-20,85 Davis Dr,9260105646.0,85.0,Mark Yenner,15.381245722108146,March,203.94,183.546,20.394000000000005
549-96-4200,WH2,Regular Air,Food and beverages,17.04,4,0.852,2019-03-08,20:15,Ewallet,15.336,4.3,439,Member,US,F,1956-10-31,405 Dixie Trl,9260127986.0,405.0,Tenerian Baltuck,62.34907597535934,March,68.16,61.344,6.815999999999995
810-60-6344,WH2,Regular Air,Electronic accessories,40.86,8,2.043,2019-02-07,14:38,Credit card,36.774,3.4,440,Normal,NL,F,1982-10-25,Wassenaarseweg 42,6300100109.0,42.0,J.A. Scholman,36.28747433264887,February,326.88,294.192,32.68799999999999
450-28-2866,WH2,Regular Air,Food and beverages,17.44,5,0.872,2019-01-15,19:25,Cash,15.696,3.5,441,Member,CH,F,1977-10-26,St. Alban-Anlage 1,8550100022.0,1.0,Agnese Schwinn,41.22108145106092,January,87.2,78.48,8.719999999999999
394-30-3170,WH3,Special Air  ,Sports and travel,88.43,8,7.0744,2019-03-22,19:35,Credit card,79.587,4.2,442,Member,SE,F,1989-10-23,Starrbäcksgatan 1,8500100418.0,1.0,Gunilla Alfbecker,29.409993155373034,March,707.44,636.696,70.74400000000003
138-17-5109,WH1,Regular Air,Home and lifestyle,89.21,9,4.4605,2019-01-15,15:42,Credit card,80.289,3.5,443,Member,DE,F,1994-10-22,Lindnerstr. 91,3940108090.0,91.0,Bärbel Derraught,24.23271731690623,January,802.89,722.601,80.28899999999999
192-98-7397,WH2,Special Air  ,Fashion accessories,12.78,1,1.0224,2019-01-08,14:11,Ewallet,11.502,3.6,444,Normal,US,M,1981-10-25,1133 Beckworth Ct,9260107408.0,1133.0,Gregory Hinson,37.204654346338124,January,12.78,11.502,1.2779999999999987
301-11-9629,WH1,Special Air  ,Sports and travel,19.1,7,1.528,2019-01-15,10:43,Cash,17.19,4.3,445,Normal,US,F,1966-10-29,123 Accolade Dr,9260109546.0,123.0,Natalie Berbach,52.2135523613963,January,133.70000000000002,120.33000000000001,13.370000000000005
390-80-5128,WH3,Special Air  ,Health and beauty,19.15,1,1.532,2019-01-28,17:58,Credit card,17.235,4.9,446,Member,BE,M,1987-10-24,cite des Droliers 33,1900111309.0,33.0,Willy Clucts,31.263518138261464,January,19.15,17.235,1.9149999999999991
235-46-8343,WH2,ExpressAir,Food and beverages,27.66,10,2.766,2019-02-14,11:26,Credit card,24.894,4.1,447,Member,GB,M,1999-10-21,2 Kelvin Close,9250107477.0,2.0,Mervyn Inman,19.318275154004105,February,276.6,248.94,27.660000000000025
453-12-7053,WH2,Special Air  ,Fashion accessories,45.74,3,3.6592,2019-03-10,17:38,Credit card,41.166,3.6,448,Normal,GB,F,1953-11-01,2 Finsbury Ave,9250103730.0,2.0,Nicki Moodie,65.35249828884326,March,137.22,123.49799999999999,13.722000000000008
296-11-7041,WH3,Special Air  ,Health and beauty,27.07,1,2.1656,2019-01-12,20:07,Credit card,24.363,3.4,449,Member,US,M,1962-10-30,7 Fayetteville Rd,9260102022.0,7.0,Terry Barnett,56.20260095824778,January,27.07,24.363,2.7070000000000007
449-27-2918,WH3,Regular Air,Sports and travel,39.12,1,1.956,2019-03-26,11:02,Credit card,35.208,2.9,450,Member,US,M,1953-11-01,21 Ivy Commons Dr,9260110056.0,21.0,Richard Almahairi,65.39630390143738,March,39.12,35.208,3.911999999999999
